拯救	拯救	zhěngjiù	save	拯救: to save  / to rescue	HSK5 missing words
透	透	tòu	through	透: to penetrate  / to pass through  / thoroughly  / completely  / transparent  / to appear  / to show	HSK6 missing words
受害者	受害者	shòuhàizhě	victim	受害者: casualty  / victim  / those injured and wounded	HSK6 missing words
力	力	lì	force	力: surname Li; power  / force  / strength  / ability  / strenuously; combination of a signific component and a phonetic element to form a phono-semantic character, as in 功, which has signific 力 and phonetic 工 (also referred to as 形聲｜形声)  / (of words or characters) homophonous	HSK6 missing words
炸弹	炸彈	zhàdàn	bomb	炸弹: bomb  / CL: 枚, 顆｜颗	HSK6 missing words
踢	踢	tī	Kick	踢: to kick  / to play (e.g. soccer)  / (slang) butch (in a lesbian relationship)	HSK6 missing words
联邦	聯邦	liánbāng	federal	联邦: federal  / federation  / commonwealth  / federal union  / federal state  / union	HSK6 missing words
评委	評委	píngwěi	Judge	评委: evaluation committee  / judging panel  / judging panel member  / adjudicator  / abbr. for 評選委員會委員｜评选委员会委员	HSK6 missing words
客气	客氣	kèqi	polite	客气: polite  / courteous  / formal  / modest	HSK6 missing words
其它	其它	qítā	other	其它: other  / the others  / else  / other than it  / in addition to the thing mentioned above	HSK6 missing words
美好	美好	měihǎo	good	美好: beautiful  / fine	HSK6 missing words
架	架	jià	shelf	架: airplane  / CL: 架; camera  / CL: 個｜个, 架, 部, 台, 隻｜只; clock  / o'clock  / time as measured in hours and minutes  / bell  / CL: 架, 座; piano  / CL: 架, 臺｜台; to support  / frame  / rack  / framework  / classifier for planes, large vehicles, radios etc; helicopter  / CL: 架; firearm  / CL: 架; anti-aircraft machine gun  / CL: 架; sewing machine  / CL: 架; electric fan  / CL: 架, 臺｜台	HSK6 missing words
圣	聖	shèng	Holy	圣: to dig; old variant of 聖｜圣; holy  / sacred  / saint  / sage	HSK6 missing words
准	準	zhǔn	allow	准: to allow  / to grant  / in accordance with  / in the light of; accurate  / standard  / definitely  / certainly  / about to become (bride, son-in-law etc)  / quasi-  / para-	HSK6 missing words
山	山	shān	Mountain	山: surname Shan; mountain  / hill  / anything that resembles a mountain  / CL: 座 / bundled straw in which silkworms spin cocoons  / gable; a reading of a written Chinese word derived from a synonym (typically, a vernacular synonym) (e.g. in Mandarin, 投子 may be pronounced as its synonym 色子, and in Wu dialects, 二 is pronounced as its synonym 兩｜两 "liahn")  / to pronounce a word using such a reading  / (Japanese linguistics) kun-reading, a pronunciation of a kanji derived from a native Japanese word that matches its meaning rather than from the pronunciation of the character in a Sinitic language at the time it was imported from China (Note: A kun-reading of a character is distinguished from its on-reading(s) 音讀｜音读. For example, 山 has a kun-reading "yama" and an on-reading "san".); reading or phonetic value of a character  / (Japanese linguistics) on-reading, a pronunciation of a kanji derived from its pronunciation in a Sinitic language at the time it was imported from China (Note: An on-reading of a character is distinguished from its kun-reading(s) 訓讀｜训读. For example, 山 has an on-reading "san" and a kun-reading "yama".)	HSK6 missing words
名单	名單	míngdān	List	名单: list of names	HSK6 missing words
部落	部落	bùluò	tribe	部落: tribe	HSK6 missing words
肯	肯	kěn	Be willing	肯: old variant of 肯; to agree  / to consent  / to be ready (to do sth)  / willing; modal verb (e.g. 肯, 能, 會｜会, 要, 該｜该, 得, 願意｜愿意, 可以, 可能, 敢, 應該｜应该)	HSK6 missing words
痛	痛	tòng	Pain	痛: ache  / pain  / sorrow  / deeply  / thoroughly	HSK6 missing words
亲	親	qīn	Dear	亲: parent  / one's own (flesh and blood)  / relative  / related  / marriage  / bride  / close  / intimate  / in person  / first-hand  / in favor of  / pro-  / to kiss  / (Internet slang) dear; parents-in-law of one's offspring	HSK6 missing words
教堂	教堂	jiàotáng	church	教堂: church  / chapel  / CL: 間｜间	HSK6 missing words
皮	皮	pí	Skin	皮: surname Pi; leather  / skin  / fur  / CL: 張｜张 / pico- (one trillionth)  / naughty	HSK6 missing words
爽	爽	shuǎng	Cool	爽: bright  / clear  / crisp  / open  / frank  / straightforward  / to feel well  / fine  / pleasurable  / invigorating  / to deviate	HSK6 missing words
嘘	噓	xū	Lie	嘘: to exhale slowly  / to hiss  / hush!	HSK6 missing words
救命	救命	jiùmìng	Help	救命: to save sb's life  / (interj.) Help!  / Save me!	HSK6 missing words
疯子	瘋子	fēngzi	madman	疯子: madman  / lunatic	HSK6 missing words
赛	賽	sài	Race	赛: to compete  / competition  / match  / to surpass  / better than  / superior to  / to excel	HSK6 missing words
传	傳	chuán	pass	传: to pass on  / to spread  / to transmit  / to infect  / to transfer  / to circulate  / to conduct (electricity); biography  / historical narrative  / commentaries  / relay station; Japanese variant of 傳｜传	HSK6 missing words
乐队	樂隊	yuèduì	band	乐队: band  / pop group  / CL: 支	HSK6 missing words
高中	高中	gāozhòng	high school	高中: senior high school  / abbr. for 高級中學｜高级中学; to pass brilliantly (used in congratulatory fashion); senior high school  / abbr. to 高中	HSK6 missing words
惊喜	驚喜	jīngxǐ	surprise	惊喜: nice surprise  / to be pleasantly surprised	HSK6 missing words
利	利	lì	profit	利: surname Li; sharp  / favorable  / advantage  / benefit  / profit  / interest  / to do good to  / to benefit; name of the lateral "knife" radical 刂 in Chinese characters (Kangxi radical 18), occurring in 到, 利, 別｜别 etc; name of the lateral "knife" radical 刂 in Chinese characters (Kangxi radical 18), occurring in 到, 利, 別｜别 etc	HSK6 missing words
牌	牌	pái	Card	牌: mahjong tile  / playing card  / game pieces  / signboard  / plate  / tablet  / medal  / CL: 片, 個｜个, 塊｜块	HSK6 missing words
女性	女性	nǚxìng	Woman	女性: woman  / the female sex	HSK6 missing words
说谎	說謊	shuōhuǎng	lie	说谎: to lie  / to tell an untruth	HSK6 missing words
黑人	黑人	hēirén	Black person	黑人: black person  / an illegal	HSK6 missing words
警方	警方	jǐngfāng	police	警方: police	HSK6 missing words
法国	法國	fǎguó	France	法国: France  / French  / abbr. for 法國｜法国 / Taiwan pr. [Fa4]; France  / French	HSK6 missing words
老天	老天	lǎotiān	God	老天: God  / Heavens	HSK6 missing words
吉	吉	jí	lucky	吉: Jilin province (Kirin) in northeast China, abbr. 吉, capital 長春｜长春 / also Jilin prefecture-level city, Jilin province; surname Ji  / abbr. for Jilin Province 吉林省; lucky  / giga- (meaning billion or 10^9); Jilin Province (Kirin) in northeast China, abbr. 吉, capital Changchun 長春｜长春	HSK6 missing words
惹	惹	rě	provoke	惹: to provoke  / to irritate  / to vex  / to stir up  / to anger  / to attract (troubles)  / to cause (problems)	HSK6 missing words
酒店	酒店	jiǔdiàn	hotel	酒店: wine shop  / pub (public house)  / hotel  / restaurant  / (Tw) hostess club	HSK6 missing words
抽	抽	chōu	smoke	抽: to draw out  / to pull out from in between  / to remove part of the whole  / (of certain plants) to sprout or bud  / to whip or thrash	HSK6 missing words
之类	之類	zhīlèi	such as	之类: and so on  / and such	HSK6 missing words
王	王	wáng	king	王: surname Wang; king or monarch  / best or strongest of its type  / grand  / great; to rule  / to reign over	HSK6 missing words
常	常	cháng	often	常: surname Chang; always  / ever  / often  / frequently  / common  / general  / constant; old variant of 常	HSK6 missing words
弹	彈	dàn	bomb	弹: crossball  / bullet  / shot  / shell  / ball; to pluck (a string)  / to play (a string instrument)  / to spring or leap  / to shoot (e.g. with a catapult)  / (of cotton) to fluff or tease  / to flick  / to flip  / to accuse  / to impeach  / elastic (of materials); Japanese variant of 彈｜弹	HSK6 missing words
帐	帳	zhàng	account	帐: covering veil  / canopy  / screen  / tent  / variant of 賬｜账	HSK6 missing words
度	度	dù	Every time	度: to pass  / to spend (time)  / measure  / limit  / extent  / degree of intensity  / degree (angles, temperature etc)  / kilowatt-hour  / classifier for events and occurrences; to estimate  / Taiwan pr. [duo4]	HSK6 missing words
排	排	pái	Row	排: a row  / a line  / to set in order  / to arrange  / to line up  / to eliminate  / to drain  / to push open  / platoon  / raft  / classifier for lines, rows etc	HSK6 missing words
约翰	約翰	yuēhàn	John	约翰: John (name)  / Johan (name)  / Johann (name); John  / Saint John  / less common variant of 約翰｜约翰 preferred by the Catholic Church; John (less common form of 若望 or 約翰｜约翰)	HSK6 missing words
随	隨	suí	Follow	随: surname Sui; to follow  / to comply with  / varying according to...  / to allow  / subsequently; old variant of 隨｜随	HSK6 missing words
牛	牛	niú	Cattle	牛: surname Niu; ox  / cow  / bull  / CL: 條｜条, 頭｜头 / newton (abbr. for 牛頓｜牛顿)  / (slang) awesome	HSK6 missing words
瓶	瓶	píng	bottle	瓶: cow's milk  / CL: 瓶, 杯; beer (loanword)  / CL: 杯, 瓶, 罐, 桶, 缸; mineral water  / CL: 瓶, 杯; wine (esp. rice wine)  / liquor  / spirits  / alcoholic beverage  / CL: 杯, 瓶, 罐, 桶, 缸; bottle  / vase  / pitcher  / CL: 個｜个 / classifier for wine and liquids; variant of 瓶; ink  / CL: 瓶; orange juice  / CL: 瓶, 杯, 罐, 盒; variant of 瓶; orange juice  / CL: 瓶, 杯, 罐, 盒 / see also 橙汁; maotai (a Chinese liquor)  / CL: 杯, 瓶; orange juice  / CL: 瓶, 杯, 罐, 盒 / see also 橙汁; orangeade  / orange squash  / CL: 瓶, 杯, 罐, 盒; champagne (loanword)  / CL: 瓶, 杯	HSK6 missing words
吸	吸	xī	Suck	吸: to breathe  / to suck in  / to absorb  / to inhale	HSK6 missing words
傻瓜	傻瓜	shǎguā	fool	傻瓜: idiot  / fool	HSK6 missing words
英里	英里	yīnglǐ	mile	英里: mile (unit of length equal to 1,609.344 m)  / old form of modern 英里; mile (unit of length equal to 1.609 km)	HSK6 missing words
地狱	地獄	dìyù	hell	地狱: hell  / infernal  / underworld  / (Buddhism) Naraka	HSK6 missing words
自我	自我	zìwǒ	self	自我: self-  / ego (psychology)	HSK6 missing words
唔	唔	n2	Well	唔: oh (expression of agreement or surprise)  / (Cantonese) not	HSK6 missing words
祈祷	祈禱	qídǎo	pray	祈祷: to pray  / to say one's prayers  / prayer	HSK6 missing words
编	編	biān	Compile	编: to weave  / to plait  / to organize  / to group  / to arrange  / to edit  / to compile  / to write  / to compose  / to fabricate  / to make up	HSK6 missing words
战	戰	zhàn	war	战: to fight  / fight  / war  / battle; Japanese variant of 戰｜战	HSK6 missing words
亚	亞	yà	Sub -	亚: Asia  / Asian  / Taiwan pr. [Ya3]; second  / next to  / inferior  / sub-  / Taiwan pr. [ya3]; Japanese variant of 亞｜亚	HSK6 missing words
戏	戲	xì	play	戏: variant of 戲｜戏; trick  / drama  / play  / show  / CL: 齣｜出, 場｜场, 臺｜台; variant of 戲｜戏 / play  / drama	HSK6 missing words
爬	爬	pá	climb	爬: to crawl  / to climb  / to get up or sit up	HSK6 missing words
赌	賭	dǔ	bet	赌: to bet  / to gamble	HSK6 missing words
舞台	舞台	wǔtái	stage	舞台: stage  / arena  / fig. in the limelight	HSK6 missing words
配	配	pèi	match	配: to join  / to fit  / to mate  / to mix  / to match  / to deserve  / to make up (a prescription)  / to allocate	HSK6 missing words
语	語	yǔ	language	语: dialect  / language  / speech; to tell to	HSK6 missing words
丝	絲	sī	Silk	丝: smile  / CL: 個｜个, 絲｜丝 / to smile; wind  / news  / style  / custom  / manner  / CL: 陣｜阵, 絲｜丝; silk  / thread  / trace  / (cuisine) shreds or julienne strips  / CL: 條｜条 / classifier: a thread (of cloud, smoke etc), a bit, an iota, a hint (of sth) etc; ancient classification system for musical instruments, based on the material of which the instrument is made (metal 金, stone 石, clay 土, leather 革, silk 絲｜丝, wood 木, gourd 匏, bamboo 竹)  / the eight kinds of sound produced by instruments in these categories  / music	HSK6 missing words
开车	開車	kāichē	drive	开车: to drive a car	HSK6 missing words
仍	仍	réng	still	仍: still  / yet  / to remain	HSK6 missing words
器	器	qì	Device	器: device  / tool  / utensil  / CL: 臺｜台	HSK6 missing words
聊	聊	liáo	chat	聊: to chat  / to depend upon (literary)  / temporarily  / just  / slightly	HSK6 missing words
指纹	指紋	zhǐwén	fingerprint	指纹: fingerprint  / the arches, loops and whorls on the fingers	HSK6 missing words
住手	住手	zhùshǒu	stop	住手: to desist  / to stop  / to stay one's hand	HSK6 missing words
娘	娘	niáng	Daughter	娘: mother  / young lady  / (coll.) effeminate; variant of 娘; Japanese variant of 孃｜娘	HSK6 missing words
狂	狂	kuáng	mad	狂: mad  / wild  / violent	HSK6 missing words
拖	拖	tuō	drag	拖: variant of 拖; to drag  / to tow  / to trail  / to hang down  / to mop (the floor)  / to delay  / to drag on	HSK6 missing words
实验室	實驗室	shíyànshì	laboratory	实验室: laboratory  / CL: 間｜间	HSK6 missing words
害	害	hài	Harmful	害: to do harm to  / to cause trouble to  / harm  / evil  / calamity	HSK6 missing words
修	修	xiū	build	修: surname Xiu; to decorate  / to embellish  / to repair  / to build  / to write  / to cultivate  / to study  / to take (a class); variant of 修	HSK6 missing words
恶魔	惡魔	èmó	demon	恶魔: demon  / fiend	HSK6 missing words
舞会	舞會	wǔhuì	prom	舞会: dance  / ball  / party  / CL: 場｜场	HSK6 missing words
急	急	jí	Sudden	急: urgent  / pressing  / rapid  / hurried  / worried  / to make (sb) anxious	HSK6 missing words
风	風	fēng	wind	风: wind  / news  / style  / custom  / manner  / CL: 陣｜阵, 絲｜丝; luxuriant  / buxom  / variant of 豐｜丰 / variant of 風｜风 / appearance  / charm; old variant of 風｜风; old variant of 風｜风; (TCM) six unhealthy influences causing illness, namely: excessive wind 風｜风, cold 寒, heat 暑, damp 濕｜湿, dryness 燥, fire 火; (TCM) six excesses causing illness, namely: excessive wind 風｜风, cold 寒, heat 暑, damp 濕｜湿, dryness 燥, fire 火	HSK6 missing words
罗	羅	luó	Luo	罗: surname Luo; gauze  / to collect  / to gather  / to catch  / to sift	HSK6 missing words
家族	家族	jiāzú	family	家族: family  / clan	HSK6 missing words
饭	飯	fàn	meal	饭: cooked rice  / CL: 碗 / meal  / CL: 頓｜顿 / (loanword) fan  / devotee; old variant of 飯｜饭	HSK6 missing words
脑	腦	nǎo	brain	脑: brain  / mind  / head  / essence; old variant of 腦｜脑; Japanese variant of 腦｜脑	HSK6 missing words
烦	煩	fán	bother	烦: to feel vexed  / to bother  / to trouble  / superfluous and confusing  / edgy	HSK6 missing words
今年	今年	jīnnián	This year	今年: this year	HSK6 missing words
调	調	diào	Tune	调: to transfer  / to move (troops or cadres)  / to investigate  / to enquire into  / accent  / view  / argument  / key (in music)  / mode (music)  / tune  / tone  / melody; to harmonize  / to reconcile  / to blend  / to suit well  / to adjust  / to regulate  / to season (food)  / to provoke  / to incite	HSK6 missing words
意大利	意大利	yìdàlì	Italy	意大利: Italy  / Italian; Italy  / Italian  / abbr. for 意大利	HSK6 missing words
起诉	起訴	qǐsù	Prosecution	起诉: to sue  / to bring a lawsuit against  / to prosecute	HSK6 missing words
长大	長大	zhǎngdà	grow up	长大: to grow up	HSK6 missing words
类	類	lèi	kind	类: kind  / type  / class  / category  / similar  / like  / to resemble	HSK6 missing words
尿	尿	niào	Urine	尿: variant of 尿; to urinate  / urine  / CL: 泡; (coll.) urine; old variant of 尿; old variant of 尿	HSK6 missing words
屎	屎	shǐ	shit	屎: stool  / feces  / ear wax  / nasal mucus; arrow  / dart  / straight  / to vow  / to swear  / old variant of 屎; old variant of 屎	HSK6 missing words
陪审团	陪審團	péishěntuán	jury	陪审团: jury	HSK6 missing words
左	左	zuǒ	left	左: surname Zuo; left  / the Left (politics)  / east  / unorthodox  / queer  / wrong  / differing  / opposite  / variant of 佐; "top of 左 character" component in Chinese characters	HSK6 missing words
海	海	hǎi	Sea	海: surname Hai; ocean  / sea  / CL: 個｜个, 片 / great number of people or things  / (dialect) numerous	HSK6 missing words
吸血鬼	吸血鬼	xīxuèguǐ	vampire	吸血鬼: leech  / bloodsucking vermin  / vampire (translated European notion)  / fig. cruel exploiter, esp. a capitalist exploiting the workers	HSK6 missing words
普通	普通	pǔtōng	usually	普通: common  / ordinary  / general  / average	HSK6 missing words
天使	天使	tiānshǐ	Angel	天使: angel	HSK6 missing words
落	落	luò	fall	落: to leave out  / to be missing  / to leave behind or forget to bring  / to lag or fall behind; colloquial reading for 落 in certain compounds; to fall or drop  / (of the sun) to set  / (of a tide) to go out  / to lower  / to decline or sink  / to lag or fall behind  / to fall onto  / to rest with  / to get or receive  / to write down  / whereabouts  / settlement	HSK6 missing words
录	錄	lù	record	录: to carve wood; surname Lu; diary  / record  / to hit  / to copy; Japanese variant of 錄｜录	HSK6 missing words
队长	隊長	duìzhǎng	team leader	队长: captain  / team leader  / CL: 個｜个	HSK6 missing words
日本	日本	rìběn	Japan	日本: Japan; abbr. for 日本, Japan	HSK6 missing words
具	具	jù	Tool	具: the body  / one's health  / CL: 具, 個｜个 / in person; dead body  / corpse  / carcass  / CL: 具; tool  / device  / utensil  / equipment  / instrument  / talent  / ability  / to possess  / to have  / to provide  / to furnish  / to state  / classifier for devices, coffins, dead bodies; coffin  / CL: 具, 口; variant of 俱 / variant of 具	HSK6 missing words
墨西哥	墨西哥	mòxīgē	Mexico	墨西哥: surname Mo  / abbr. for 墨西哥, Mexico; Mexico	HSK6 missing words
旅馆	旅館	lǚguǎn	hostel	旅馆: hotel  / CL: 家	HSK6 missing words
邪恶	邪惡	xiéè	evil	邪恶: sinister  / vicious  / wicked  / evil	HSK6 missing words
追踪	追踪	zhuīzōng	track	追踪: to follow a trail  / to trace  / to pursue	HSK6 missing words
塞	塞	sāi	Plug	塞: Serbia  / Serbian  / abbr. for 塞爾維亞｜塞尔维亚; to stop up  / to squeeze in  / to stuff  / cork  / stopper; strategic pass  / tactical border position; to stop up  / to stuff  / to cope with	HSK6 missing words
好莱坞	好萊塢	hǎoláiwù	Hollywood	好莱坞: Hollywood	HSK6 missing words
女生	女生	nǚshēng	girl	女生: schoolgirl  / female student  / girl	HSK6 missing words
挑	挑	tiāo	pick	挑: to carry on a shoulder pole  / to choose  / to pick  / to nitpick; to raise  / to dig up  / to poke  / to prick  / to incite  / to stir up	HSK6 missing words
招	招	zhāo	trick	招: to recruit  / to provoke  / to beckon  / to incur  / to infect  / contagious  / a move (chess)  / a maneuver  / device  / trick  / to confess	HSK6 missing words
炸	炸	zhà	fry	炸: to deep fry  / Taiwan pr. [zha4]; to burst  / to explode  / to blow up  / (fig.) to fly into a rage	HSK6 missing words
流	流	liú	flow	流: to flow  / to disseminate  / to circulate or spread  / to move or drift  / to degenerate  / to banish or send into exile  / stream of water or sth resembling one  / class, rate or grade; "water" radical in Chinese characters (Kangxi radical 85), occurring in 沒｜没, 法, 流 etc  / see also 三點水｜三点水; imperial five punishments of feudal China, up to Han times: tattooing characters on the forehead 墨, cutting off the nose 劓, amputation of one or both feet 刖, castration 宮｜宫, execution 大辟 / Han dynasty onwards: whipping 笞, beating the legs and buttocks with rough thorns 杖, forced labor 徒, exile or banishment 流, capital punishment 死; (orthography) inconsistent words (e.g. "through", "bough" and "rough", where "-ough" is not pronounced the same in each case)  / inconsistent characters (e.g. 流, 梳 and 毓, which are pronounced differently from each other even though they all have the same notional phonetic component)	HSK6 missing words
权	權	quán	right	权: surname Quan; authority  / power  / right  / (literary) to weigh  / expedient  / temporary; old variant of 權｜权	HSK6 missing words
压	壓	yā	Press	压: to press  / to push down  / to keep under (control)  / pressure; see 壓根兒｜压根儿; "cliff" radical in Chinese characters (Kangxi radical 27), occurring in 原, 历, 压 etc; Japanese variant of 壓｜压	HSK6 missing words
烤	烤	kǎo	bake	烤: to roast  / to bake  / to broil	HSK6 missing words
圣诞节	聖誕節	shèngdànjié	Christmas	圣诞节: Christmas time  / Christmas season  / Christmas	HSK6 missing words
人民	人民	rénmín	people	人民: the people  / CL: 個｜个	HSK6 missing words
小组	小組	xiǎozǔ	group	小组: group	HSK6 missing words
分子	分子	fènzǐ	molecular	分子: molecule  / (math) numerator of a fraction; members of a class or group  / political elements (such as intellectuals or extremists)  / part; Taiwan variant of 份子; Taiwan variant of 分子	HSK6 missing words
白人	白人	báirén	White	白人: white man or woman  / Caucasian	HSK6 missing words
黑暗	黑暗	hēiàn	dark	黑暗: dark  / darkly  / darkness	HSK6 missing words
稍	稍	shāo	a little	稍: to add  / plus  / (used after an adverb such as 不, 大, 稍 etc, and before a disyllabic verb, to indicate that the action of the verb is applied to sth or sb previously mentioned)  / to apply (restrictions etc) to (sb)  / to give (support, consideration etc) to (sth); somewhat  / a little; see 稍息	HSK6 missing words
仅	僅	jǐn	only	仅: barely  / only  / merely; clay  / old variant of 僅｜仅 / violet (plant); careful  / hut  / variant of 僅｜仅	HSK6 missing words
结	結	jié	Knot	结: (of a plant) to produce (fruit or seeds)  / Taiwan pr. [jie2]; knot  / sturdy  / bond  / to tie  / to bind  / to check out (of a hotel)	HSK6 missing words
扯	扯	chě	pull	扯: to pull  / to tear  / (of cloth, thread etc) to buy  / to chat  / to gossip  / (coll.) (Tw) ridiculous  / hokey; variant of 扯 / to pull  / to tear	HSK6 missing words
晚饭	晚飯	wǎnfàn	dinner	晚饭: evening meal  / dinner  / supper  / CL: 份, 頓｜顿, 次, 餐	HSK6 missing words
呐	吶	nà	Push	呐: battle cry; sentence-final particle (abbr. for 呢啊 or variant of 哪)	HSK6 missing words
全都	全都	quándōu	all	全都: all  / without exception	HSK6 missing words
打赌	打賭	dǎdǔ	bet	打赌: to bet  / to make a bet  / a wager	HSK6 missing words
冒	冒	mào	Take up	冒: old variant of 冒; surname Mao; to emit  / to give off  / to send out (or up, forth)  / to brave  / to face  / reckless  / to falsely adopt (sb's identity etc)  / to feign  / (literary) to cover	HSK6 missing words
伦敦	倫敦	lúndūn	London	伦敦: London, capital of United Kingdom; old form of London, capital of United Kingdom  / now written 倫敦｜伦敦	HSK6 missing words
至	至	zhì	to	至: to arrive  / most  / to  / until; until  / (used in combination with words like 到 or 至 in constructs of the form 到...為止｜到...为止)	HSK6 missing words
特工	特工	tègōng	Agent	特工: secret service  / special service  / secret service agent  / special agent	HSK6 missing words
镇	鎮	zhèn	town	镇: li, ancient measure of length, approx. 500 m  / neighborhood  / ancient administrative unit of 25 families  / (Tw) borough, administrative unit between the township 鎮｜镇 and neighborhood 鄰｜邻 levels; to press down  / to calm  / to subdue  / to suppress  / to guard  / garrison  / small town  / to cool or chill (food or drinks); variant of 鎮｜镇 / town	HSK6 missing words
停车	停車	tíngchē	parking	停车: to pull up (stop one's vehicle)  / to park  / (of a machine) to stop working  / to stall	HSK6 missing words
奖	獎	jiǎng	prize	奖: prize  / award  / encouragement  / CL: 個｜个; Japanese variant of 獎｜奖; variant of 獎｜奖	HSK6 missing words
雇	僱	gù	hire	雇: variant of 雇; to employ  / to hire  / to rent	HSK6 missing words
冰	冰	bīng	ice	冰: ice  / CL: 塊｜块 / to chill sth  / (of an object or substance) to feel cold  / (of a person) cold  / unfriendly  / (slang) methamphetamine; variant of 冰; old variant of 冰; "ice" radical in Chinese characters (Kangxi radical 15), occurring in 冰, 次 etc, known as 兩點水｜两点水	HSK6 missing words
回头	回頭	huítóu	Turn around	回头: to turn round; to turn one's head  / later; by and by	HSK6 missing words
若	若	ruò	like	若: to seem  / like  / as  / if; old variant of 若 / obedient  / ancient mythical tree	HSK6 missing words
应	應	yìng	answer	应: surname Ying  / Taiwan pr. [Ying4]; to agree (to do sth)  / should  / ought to  / must  / (legal) shall; to answer  / to respond  / to comply with  / to deal or cope with; Japanese variant of 應｜应	HSK6 missing words
饼	餅	bǐng	cake	饼: round flat cake  / cookie  / cake  / pastry  / CL: 張｜张; variant of 餅｜饼	HSK6 missing words
队员	隊員	duìyuán	Player	队员: team member	HSK6 missing words
电	電	diàn	Electricity	电: lightning  / electricity  / electric (bound form)  / to get (or give) an electric shock  / phone call or telegram etc  / to send via telephone or telegram etc	HSK6 missing words
搜查	搜查	sōuchá	search	搜查: to search	HSK6 missing words
神父	神父	shénfu	Priest	神父: Christian priest or clergyman  / (spiritual) father; variant of 神父	HSK6 missing words
之中	之中	zhīzhōng	In	之中: inside  / among  / in the midst of (doing sth)  / during	HSK6 missing words
火车	火車	huǒchē	train	火车: train  / CL: 列, 節｜节, 班, 趟; formation of a loanword using a combination of characters or words that suggests its meaning (as opposed to transliteration 音譯｜音译) (e.g. 超文本, 火車｜火车)	HSK6 missing words
逃跑	逃跑	táopǎo	Run away	逃跑: to flee from sth  / to run away  / to escape	HSK6 missing words
灵	靈	líng	spirit	灵: quick  / alert  / efficacious  / effective  / to come true  / spirit  / departed soul  / coffin; Japanese variant of 靈｜灵; old variant of 靈｜灵	HSK6 missing words
控	控	kòng	control	控: to control  / to accuse  / to charge  / to sue  / to invert a container to empty it  / (suffix) (slang) buff  / enthusiast  / devotee  / -phile or -philia	HSK6 missing words
拍摄	拍攝	pāishè	Shoot	拍摄: to film  / to shoot (a picture)	HSK6 missing words
年轻人	年輕人	niánqīngrén	young people	年轻人: young people  / youngster	HSK6 missing words
表	表	biǎo	surface	表: exterior surface  / family relationship via females  / to show (one's opinion)  / a model  / a table (listing information)  / a form  / a meter (measuring sth); wrist or pocket watch	HSK6 missing words
大街	大街	dàjiē	Street	大街: street  / main street  / CL: 條｜条	HSK6 missing words
箱子	箱子	xiāngzi	box	箱子: suitcase  / chest  / box  / case  / trunk  / CL: 隻｜只, 個｜个	HSK6 missing words
耶稣	耶穌	yēsū	Jesus	耶稣: Jesus; variant of 耶穌｜耶稣	HSK6 missing words
红色	紅色	hóngsè	red	红色: red (color)  / revolutionary	HSK6 missing words
骗子	騙子	piànzi	fraud	骗子: swindler  / a cheat	HSK6 missing words
货	貨	huò	goods	货: goods  / money  / commodity  / CL: 個｜个	HSK6 missing words
油	油	yóu	Oil	油: oil  / fat  / grease  / petroleum  / to apply tung oil, paint or varnish  / oily  / greasy  / glib  / cunning	HSK6 missing words
留言	留言	liúyán	message	留言: to leave a message  / to leave one's comments  / message	HSK6 missing words
熊	熊	xióng	Bear	熊: surname Xiong; bear  / (coll.) to scold  / to rebuke  / (coll.) weak  / incapable; "fire" radical in Chinese characters (Kangxi radical 86), occurring in 熙, 然, 熊 etc	HSK6 missing words
值	值	zhí	value	值: value  / (to be) worth  / to happen to  / to be on duty; variant of 值	HSK6 missing words
大脑	大腦	dànǎo	brain	大脑: brain  / cerebrum	HSK6 missing words
共	共	gòng	common	共: common  / general  / to share  / together  / total  / altogether  / abbr. for 共產黨｜共产党, Communist party	HSK6 missing words
指控	指控	zhǐkòng	Accusation	指控: accusation  / a (criminal) charge  / to accuse	HSK6 missing words
星球	星球	xīngqiú	Planet	星球: celestial body (e.g. planet, satellite etc)  / heavenly body	HSK6 missing words
录像	錄像	lùxiàng	Videos	录像: to videotape  / to videorecord  / video recording  / CL: 盤｜盘; variant of 錄像｜录像; variant of 錄像｜录像	HSK6 missing words
今	今	jīn	now	今: now  / the present time  / current  / contemporary  / this (day, year etc)	HSK6 missing words
怪物	怪物	guàiwù	monster	怪物: monster  / freak  / eccentric person	HSK6 missing words
杀害	殺害	shāhài	kill	杀害: to murder	HSK6 missing words
内心	內心	nèixīn	heart	内心: heart  / innermost being  / (math.) incenter	HSK6 missing words
大多数	大多數	dàduōshù	most	大多数: (great) majority	HSK6 missing words
汤姆	湯姆	tāngmǔ	Tom	汤姆: Tom (name)	HSK6 missing words
咪	咪	mī	mum	咪: sound for calling a cat	HSK6 missing words
纸	紙	zhǐ	Paper	纸: to appoint  / (job) appointment  / CL: 紙｜纸; variant of 紙｜纸; paper  / CL: 張｜张, 沓 / classifier for documents, letter etc; Four Treasures of the Study, namely 筆｜笔, 墨, 紙｜纸 and 硯｜砚 / the essentials of calligraphy and scholarship (idiom)	HSK6 missing words
午餐	午餐	wǔcān	Lunch	午餐: lunch  / luncheon  / CL: 份, 頓｜顿, 次	HSK6 missing words
据	據	jù	according to	据: variant of 據｜据; used in 拮据; variant of 據｜据; according to  / to act in accordance with  / to depend on  / to seize  / to occupy; Japanese variant of 據｜据	HSK6 missing words
